SP;GD;NUM_BP;DROPPED_PAIRS;SEQS
Pinicola_enucleator;0.0160729689980377;15956;0;46
Pinicola_subhimachala;0;0;0;2
Pionopsitta_pileata;0.00633983760456602;98;0;6
Pionus_menstruus;0.00300068535613494;18;0;4
Pionus_sordidus;0.0186465736606025;446;0;7
Pionus_tumultuosus;0.0146198830409357;50;0;3
Pipile_cujubi;0.00283286118980170;1;0;2
Pipile_cumanensis;0.000982605423866169;2;0;3
Pipile_pipile;0.00732264814656838;33;0;4
Pipilo_aberti;0.00159872102318145;2;6;4
Pipilo_albicollis;0.00238095238095238;1;4;3
Pipilo_chlorurus;NaN;0;2;2
Pipilo_crissalis;0.00935128317539839;12;6;4
Pipilo_erythrophthalmus;0.00543478260869565;6;0;2
Pipilo_fuscus;0.0281625616349567;49;12;5
Pipilo_maculatus;NaN;0;2;2
Pipilo_ocai;NaN;0;2;2
Pipra_fasciicauda;0.0228452231956612;23;6;4
Pipra_pipra;0.00216552919510346;5;8;5
Pipra_rubrocapilla;0;0;0;3
Pipraeidea_melanonota;0.000666000666000666;2;0;3
Pipreola_arcuata;NaN;0;2;2
Pipreola_chlorolepidota;0;0;4;3
Pipreola_lubomirskii;0.00486381322957198;5;0;2
Pipreola_riefferii;0.0708782742681048;46;0;2
Piprites_chloris;NaN;0;2;2
Piranga_bidentata;0.000962463907603465;1;0;2
Piranga_erythrocephala;0.00389105058365759;4;0;2
Piranga_flava;0.0408908671789430;877;0;7
Piranga_hepatica;0.00584784644451948;18;0;3
Piranga_leucoptera;0.0110869322620243;69;0;4
Piranga_ludoviciana;0.0279242625721668;589;0;7
Piranga_olivacea;0.00484690577543473;30;8;5
Piranga_roseogularis;0.000958772770853308;1;0;2
Piranga_rubra;0.00392957179361931;5782;0;52
Pithecophaga_jefferyi;0;0;8;4
Pithys_albifrons;0.00701402805611222;7;0;2
Pitohui_cristatus;0.00220256534040463;4;0;3
Pitohui_dichrous;0.0118771888652366;117;0;7
Pitohui_ferrugineus;0.0571588538382715;412;0;5
Pitohui_incertus;0;0;0;3
Pitohui_kirhocephalus;0.0424227955023388;285;0;7
Pitohui_nigrescens;0.0839085572377516;193;0;3
Pitta_dohertyi;0.00225529995489400;10;0;4
Pitta_erythrogaster;0.0266076374975196;34802;0;60
Pitta_nympha;0.00161606652545697;206;0;21
Pitta_sordida;0.0477223427331887;44;0;2
Pittasoma_michleri;NaN;0;2;2
Pittasoma_rufopileatum;NaN;0;2;2
Platalea_alba;0.00890207715133531;6;0;2
Platalea_flavipes;0;0;0;2
Platalea_leucorodia;0.000647668393782383;3;18;6
Platalea_minor;1,38E+08;4;882;92
Platalea_regia;0.00130039011703511;1;0;2
Platysmurus_leucopterus;0.0618221258134490;57;0;2
Platyspiza_crassirostris;0.00502739704571253;126;0;8
Plectrophenax_hyperboreus;0.000740840964762080;682;0;41
Plectrophenax_nivalis;0.00110925836330824;1630;0;52
Ploceus_benghalensis;0;0;6;4
Ploceus_philippinus;0;0;4;3
Pnoepyga_albiventer;0.0298490799839135;497;0;7
Pnoepyga_formosana;0.00212992545260916;2;0;2
Pnoepyga_immaculata;0.00171423250616882;16;0;5
Pnoepyga_pusilla;0.0107874096904387;287;0;8
Podargus_strigoides;0.0368320359343023;314;34;8
Podiceps_cristatus;0;0;34;1
Podilymbus_podiceps;NaN;0;2;2
Podoces_hendersoni;0.00650054171180932;6;0;2
Poephila_acuticauda;0.00175438596491228;2;4;3
Poephila_cincta;0.00261054376641067;8;0;3
Poephila_personata;0;0;0;2
Pogoniulus_bilineatus;0.0170402217212334;30954;0;61
Pogoniulus_pusillus;0.0138888888888889;14;0;2
Pogonocichla_stellata;0.0894230769230769;93;0;2
Polemaetus_bellicosus;0;0;0;3
Polihierax_semitorquatus;0.00175284837861525;2;0;2
Polioptila_albiloris;0.00461893764434180;2;0;2
Polioptila_caerulea;0.0183304865479187;69;12;5
Polioptila_californica;0.00230946882217090;1;0;2
Polioptila_melanura;0.00154679040989946;2;0;3
Polioptila_nigriceps;0.00696055684454756;3;0;2
Polyplectron_bicalcaratum;0.00321230638055990;36;0;5
Polyplectron_germaini;0.00119474313022700;4;0;3
Polyplectron_katsumatae;0.00192993496958255;46;0;7
Polyplectron_napoleonis;0;0;0;2
Polyplectron_schleiermacheri;0.000881057268722467;1;4;3
Polysticta_stelleri;0.0102521764387298;723;0;18
Polytelis_anthopeplus;NaN;0;2;2
Pomarea_iphis;0;0;0;2
Pomarea_mendozae;0.0124440024440024;414;0;9
Pomarea_nigra;0;0;0;2
Pomarea_whitneyi;0.00446428571428571;4;0;2
Pomatorhinus_erythrogenys;0.0405203854347826;364;0;5
Pomatorhinus_ferruginosus;0.0298152060964302;5311;0;19
Pomatorhinus_gravivox;0.00411384747119376;12;0;3
Pomatorhinus_horsfieldii;0.0172523217533342;2232;0;16
Pomatorhinus_hypoleucos;0.0208557860703220;1692;0;13
Pomatorhinus_montanus;0.000612398401365127;2;0;3
Pomatorhinus_musicus;0.00423540501223375;903;0;20
Pomatorhinus_ochraceiceps;0.0590162112374656;1228;0;7
Pomatorhinus_ruficollis;0.0123831218050280;316355;0;217
Pomatorhinus_schisticeps;0.0429129170263894;10360;40;24
Pomatostomus_isidorei;NaN;0;2;2
Pomatostomus_ruficeps;NaN;0;2;2
Pomatostomus_temporalis;0;0;6;4
Poospiza_alticola;0;0;0;2
Poospiza_cabanisi;0;0;0;1
Poospiza_erythrophrys;0.00117924528301887;1;0;2
Poospiza_hispaniolensis;0.00710059171597633;6;0;2
Poospiza_hypochondria;0.0225838817465902;114;0;4
Poospiza_lateralis;0.0166374781085814;19;0;2
Poospiza_melanoleuca;0.00394431684656565;10;0;3
Poospiza_thoracica;0.0190995907230559;14;0;2
Poospiza_torquata;0.0437396903193689;240;0;4
Poospiza_whitii;0.0155813612505875;87;0;4
Porphyrio_hochstetteri;NaN;0;2;2
Porphyrio_martinica;NaN;0;2;2
Porphyrio_porphyrio;0.0159895217847463;311;266;21
Porphyrolaema_porphyrolaema;NaN;0;2;2
Porzana_carolina;NaN;0;2;2
Porzana_fusca;0.0109166013943944;27;6;4
Porzana_paykullii;0.00775706428181551;19;6;4
Porzana_pusilla;0.0152072584778849;41;14;5
Premnoplex_brunnescens;0.0437295383756384;248678;0;106
Premnoplex_tatei;0.00239463601532567;15;0;4
Premnornis_guttuligera;0.00601202404809619;6;0;2
Primolius_couloni;0.0508308895405670;52;0;2
Prinia_atrogularis;0.0452572138565388;141;0;3
Prinia_bairdii;0.0470421461145843;120;0;3
Prinia_crinigera;0.0617760617760618;64;0;2
Prinia_flaviventris;0.0183887915936953;21;0;2
Prinia_subflava;0.105871029836381;110;0;2
Prioniturus_discurus;0.0228791401641698;335;0;8
Prioniturus_luconensis;NaN;0;2;2
Prioniturus_platurus;0.00227150807910378;6;0;4
Prioniturus_verticalis;0.00128605116752424;2;0;3
Prioniturus_waterstradti;0.000896057347670251;3;0;4
Procellaria_aequinoctialis;0.00899961474251961;1752;0;26
Procellaria_cinerea;0.00350262697022767;4;0;2
Procnias_albus;0;0;4;3
Procnias_nudicollis;NaN;0;2;2
Progne_chalybea;0.0320201305426637;867;0;8
Progne_elegans;0.00674081563869228;20;0;3
Progne_murphyi;0;0;0;2
Progne_sinaloae;0;0;0;2
Progne_subis;0.0171743690280934;716;0;10
Prosopeia_tabuensis;0.00180180180180180;2;2;3
Prosthemadera_novaeseelandiae;0.000958772770853308;1;0;2
Protonotaria_citrea;0.00198441124959453;33;0;6
Prunella_atrogularis;0.0310965434277692;301;0;5
Prunella_collaris;0.0212543373633923;567;0;8
Prunella_fulvescens;0.0148282009371750;224;12;7
Prunella_himalayana;0.00259655955858488;8;6;4
Prunella_immaculata;0.000364298724954463;5;0;6
Prunella_koslowi;0.000973709834469328;1;0;2
Prunella_modularis;0.00413817060228794;37;0;5
Prunella_montanella;0.00322320194907594;106;0;9
Prunella_rubeculoides;0.00226701040361147;14;0;4
Prunella_rubida;0.000620603100536549;2;0;3
Prunella_strophiata;0.00335335398921465;124;18;10
Psalidoprocne_albiceps;0.000992063492063492;1;6;4
Psalidoprocne_fuliginosa;0.0211382113821138;13;0;2
Psalidoprocne_nitens;0.0273872552809243;78;2;4
Psaltriparus_minimus;0.0206386377086038;180;0;5
Psarocolius_angustifrons;0.0102926852036879;334;0;9
Psarocolius_atrovirens;0.00150489089541008;4;0;3
Psarocolius_bifasciatus;0;0;0;1
Psarocolius_decumanus;0.0161084476748546;308;0;7
Psarocolius_montezuma;0.00217391304347826;2;0;2
Psarocolius_wagleri;0.00434782608695652;12;0;3
Pselliophorus_tibialis;0;0;0;2
Psephotus_haematonotus;0.0121951219512195;6;0;2
Psephotus_varius;0;0;0;2
Pseudeos_fuscata;0.0225014388439322;59;0;3
Pseudoalcippe_abyssinica;0.0835791543756146;85;0;2
Pseudobulweria_aterrima;NaN;0;2;2
Pseudobulweria_macgillivrayi;0.00160513643659711;1;0;2
Pseudobulweria_rostrata;0.0120251894624868;26;16;6
Pseudocolaptes_boissonneautii;0;0;0;2
Pseudoleistes_guirahuro;0.00114025085518814;1;0;2
Pseudoleistes_virescens;0;0;0;2
Pseudonestor_xanthophrys;0.00632911392405063;5;0;2
Pseudopodoces_humilis;0.0166505074861284;6081;0;29
Pseudoscops_clamator;0.00511770726714432;5;0;2
Pseudoseisura_lophotes;0;0;0;2
Psittacula_columboides;0.00621600621600622;8;0;3
Psittacula_eques;0.00433083222908224;7;0;3
Psittacula_eupatria;0.0325226663625478;29;2;3
Psittacula_finschii;0.0212164073550212;15;0;2
Psittacula_himalayana;NaN;0;2;2
Psittacula_longicauda;0.00346620450606586;2;4;3
Psittacula_roseata;0.00584063412599082;14;0;3
Psittaculirostris_edwardsii;0.00771775082690187;7;0;2
Psittacus_erithacus;0.0205289231886308;910;0;12
Psitteuteles_goldiei;0;0;0;2
Psittirostra_psittacea;0;0;0;1
Psittrichas_fulgidus;0.0382498300731312;215;0;4
Psophocichla_litsitsirupa;0.0306720793865584;68;0;3
Psophodes_olivaceus;0.0126382306477093;8;0;2
Pterodroma_alba;0;0;6;4
Pterodroma_arminjoniana;0.00781178620374600;513;0;12
Pterodroma_externa;NaN;0;2;2
Pterodroma_feae;0.00184474607992007;4257;0;77
Pterodroma_hasitata;0.00262697022767075;3;0;2
Pterodroma_incerta;0.00100075056292219;24;0;7
Pterodroma_macroptera;0.000434137003045539;25;0;11
Pterodroma_madeira;0.00157599633204334;3114;0;69
Pterodroma_magentae;0.00141920112408949;6116;352;90
Pterodroma_mollis;0.00154548450257547;36;28;9
Pterodroma_neglecta;0.00527638190954774;147;0;8
Pterodroma_nigripennis;NaN;0;2;2
Pterodroma_phaeopygia;0.00291064354689147;1755;0;33
Pterodroma_sandwichensis;0.00583152120404740;194267;39300;422
Pterodroma_solandri;0.00109692859992022;16104;0;184
Pterodroma_ultima;0.0671785028790787;70;4;3
Pteroglossus_aracari;0.0278675063368436;218;0;5
Pteroglossus_azara;0.0120084656408230;322;0;8
Pteroglossus_bailloni;0.0304118025166905;358;0;6
Pteroglossus_beauharnaesii;0.0358729985200479;81;0;3
Pteroglossus_bitorquatus;0.0524770167307300;225;0;4
Pteroglossus_castanotis;0.00363306773276364;51;0;6
Pteroglossus_inscriptus;0.00750217232304163;58;0;5
Pteroglossus_pluricinctus;0;0;0;2
Pteroglossus_torquatus;0.0105244704353100;41;8;5
Pteroglossus_viridis;0;0;0;2
Pteroptochos_tarnii;0.0164609053497942;44;0;3
Pteruthius_aenobarbus;0.0241636015999070;947;0;9
Pteruthius_flaviscapis;0.0266462017405199;2610;0;14
Pteruthius_melanotis;0.00579161359843025;120;0;7
Pteruthius_rufiventer;0.00350262697022767;40;10;6
Pteruthius_xanthochlorus;0.0123625646063816;388;16;9
Ptilinopus_magnificus;0.0171990171990172;14;0;2
Ptilinopus_melanospilus;0.0575163398692810;176;0;3
Ptilinopus_occipitalis;0.00287631831255992;3;0;2
Ptilinopus_porphyreus;0;0;0;2
Ptilinopus_regina;0.00333704115684093;3;0;2
Ptilinopus_rivoli;0.00883198217950369;177;0;7
Ptilocichla_mindanensis;0.0271453590192645;31;0;2
Ptilogonys_caudatus;0;0;0;2
Ptilonorhynchus_violaceus;0.0103365483996774;39;18;6
Ptilopachus_petrosus;0;0;0;2
Ptiloprora_plumbea;0.0570731486757990;311;0;4
Ptiloris_intercedens;0.00368584922329031;398;0;16
Ptiloris_magnificus;0.0184345158384798;5378;0;26
Ptiloris_paradiseus;0.00136946941525541;26;0;7
Ptiloris_victoriae;0.00249403190537526;22;0;5
Pucrasia_macrolopha;0.0153342626288422;87;0;4
Puffinus_assimilis;0.0436205016357688;40;4;3
Puffinus_auricularis;NaN;0;2;2
Puffinus_bulleri;0.00434310532030402;4;6;4
Puffinus_carneipes;0.00381406350983491;34128;580;147
Puffinus_creatopus;NaN;0;2;2
Puffinus_gavia;0.00372296825947083;86;48;11
Puffinus_gravis;0.0133333333333333;4;4;3
Puffinus_griseus;0.00926356789548961;1075;56;29
Puffinus_huttoni;0.00162866449511401;1;8;4
Puffinus_lherminieri;0.00484860535751121;140;54;12
Puffinus_mauretanicus;0.00452529876666833;23186;3604;123
Puffinus_nativitatis;0;0;8;4
Puffinus_newelli;0;0;12;5
Puffinus_opisthomelas;0.105204152234562;308;0;3
Puffinus_pacificus;0.00118448326917382;20;22;12
Puffinus_puffinus;0.00511297087246350;80;24;8
Puffinus_tenuirostris;0.00166666666666667;3;8;5
Puffinus_yelkouan;0.00153370934792055;179;64;18
Pulsatrix_koeniswaldiana;NaN;0;2;2
Pulsatrix_perspicillata;0.00848484848484849;7;4;3
Pycnonotus_barbatus;0.0597848704524097;346;0;4
Pycnonotus_cafer;0;0;4;3
Pycnonotus_goiavier;0.0409042300105561;26561;0;35
Pycnonotus_jocosus;0.0103858251901727;868;0;13
Pycnonotus_melanicterus;0.0621716287215412;71;0;2
Pycnonotus_plumosus;0.00244344905213691;466;116;31
Pycnonotus_sinensis;0.00558215818012611;174504;0;261
Pycnonotus_taivanus;0.00439238653001464;3;0;2
Pycnonotus_xanthorrhous;NaN;0;2;2
Pygarrhichas_albogularis;0.00100200400801603;1;0;2
Pygiptila_stellaris;0.00100200400801603;1;0;2
Pygoscelis_adeliae;0.00170038888682430;4433;0;77
Pygoscelis_antarcticus;0.0191096532215658;602;0;9
Pygoscelis_papua;0.0153665004887474;422;0;8
Pyriglena_leuconota;0.0180360721442886;18;0;2
Pyrilia_aurantiocephala;0.00292782957948807;20;0;4
Pyrilia_barrabandi;0.00814454638576106;127;12;7
Pyrilia_caica;0.00408923050394261;92;0;7
Pyrilia_haematotis;0.0318995302431943;136;0;4
Pyrilia_pulchra;0.00872008729455578;22;0;3
Pyrilia_pyrilia;0.00877963125548727;10;0;2
Pyrilia_vulturina;0.00312014426074793;45;0;6
Pyrocephalus_rubinus;0.0111671691800967;23849;0;60
Pyroderus_scutatus;0.0130260521042084;13;4;3
Pyrrhocorax_graculus;0.0615603887310194;357;0;5
Pyrrhocorax_pyrrhocorax;0.00758474111600135;419;20;14
Pyrrhoplectes_epauletta;0.00393073523117925;21;0;4
Pyrrhula_aurantiaca;0.00327905323278074;22;12;6
Pyrrhula_erythaca;0.00410594553170440;789;0;22
Pyrrhula_erythrocephala;0.00522279651466306;152;0;9
Pyrrhula_leucogenis;0.00720458305283432;29;0;4
Pyrrhula_murina;0.000456592503484970;7;14;9
Pyrrhula_nipalensis;0.00509199759584464;203;20;11
Pyrrhula_pyrrhula;0.00549850492469472;5813;304;54
Pyrrhura_albipectus;0.00263157894736842;3;0;2
Pyrrhura_cruentata;0;0;0;2
Pyrrhura_griseipectus;0.00175847876836591;40;0;7
Pyrrhura_hoffmanni;0;0;0;2
Pyrrhura_lepida;0.000877192982456140;1;0;2
Pyrrhura_leucotis;0.00678915757863126;109;0;6
Pyrrhura_melanura;0.00928735737363219;454;0;10
Pyrrhura_orcesi;0.000877192982456140;1;0;2
Pyrrhura_perlata;0.00438596491228070;5;0;2
Pyrrhura_pfrimeri;0.00422110401250324;116;0;8
Pyrrhura_picta;0.0116943864343801;426;0;9
Pyrrhura_rhodocephala;0.00263157894736842;3;0;2
Pyrrhura_rupicola;0.0111213887090309;38;0;3
Pytilia_hypogrammica;0;0;0;2
Pytilia_melba;0.0986984815618221;91;0;2
Quelea_cardinalis;0.0916380297823597;80;0;2
Quelea_quelea;0.00275482093663912;2;0;2
Querula_purpurata;0.00566736078012683;6183;102;52
Quiscalus_lugubris;0.0233759711432649;149;0;4
Quiscalus_major;0;0;0;2
Quiscalus_mexicanus;0.0151146374284123;724;20;11
Quiscalus_nicaraguensis;0;0;0;2
Quiscalus_niger;0.0113247237857873;184;0;6
Quiscalus_quiscula;0.00139664804469274;1;8;4
Rallina_eurizonoides;0;0;8;1
Rallus_aquaticus;0.00417384794832959;10;12;5
Rallus_limicola;NaN;0;2;2
Rallus_longirostris;NaN;0;2;2
Ramphastos_brevis;0.000955109837631328;1;0;2
Ramphastos_dicolorus;0.00286532951289398;3;0;2
Ramphastos_sulfuratus;0.00258970222510107;8;0;3
Ramphastos_swainsonii;0.000955109837631328;1;0;2
Ramphastos_toco;0.00674028200090828;128;0;7
Ramphastos_tucanus;0.00286532951289398;3;0;2
Ramphastos_vitellinus;0.0179984123544356;92;0;4
Ramphocelus_carbo;0.0127899083927949;75;0;4
Ramphocelus_costaricensis;0.00447795402789115;14;0;3
Ramphocelus_dimidiatus;0.00239415992537181;8;0;3
Ramphocelus_flammigerus;0.00171886945080608;297;360;28
Ramphocelus_icteronotus;0.00479078050194016;10870;8288;130
Ramphocelus_passerinii;0.00390180613102916;12;6;4
Recurvirostra_americana;0.0342679127725857;33;0;2
Recurvirostra_avosetta;0;0;4;3
Regulus_calendula;0.0488682316595567;520;4;6
Regulus_goodfellowi;0.00197276314114802;62;0;9
Regulus_ignicapilla;0.00115048394959804;14;0;6
Regulus_madeirensis;0.00230633074080092;267;0;15
Regulus_regulus;0.0189337468353344;43032;0;82
Regulus_satrapa;0.0465485016498520;779;14;8
Reinwardtipicus_validus;0.00641025641025641;6;4;3
Remiz_consobrinus;0.00232670283303195;20;0;5
Remiz_coronatus;0;0;0;4
Remiz_macronyx;0.00277907155160878;477;0;21
Remiz_pendulinus;0.00711867336353989;3420;0;35
Rhagologus_leucostigma;0.0725155956823674;65;2;3
Rhamphocoris_clotbey;0;0;0;2
Rhea_pennata;0;0;0;2
Rhegmatorhina_berlepschi;0.00105343811790316;130;0;16
Rhegmatorhina_cristata;0.00333734363564645;125;0;9
Rhegmatorhina_gymnops;0.00188079575336513;1258;792;47
Rhegmatorhina_hoffmannsi;0.00827720256074322;4263;0;32
Rhegmatorhina_melanosticta;0.00577527489221425;5405;0;43
Rhinocrypta_lanceolata;NaN;0;2;2
Rhinoplax_vigil;0.0451045104510451;41;0;2
Rhipidura_albicollis;0.0104390231095884;28;0;3
Rhipidura_fuliginosa;0.0164609053497942;16;0;2
Rhipidura_javanica;0.00710541759216196;1763;0;22
Rhipidura_rufifrons;0.0209864881944085;61;0;3
Rhizothera_longirostris;0.0142041399000714;199;4;3
Rhodinocichla_rosea;0.00175131348511384;2;0;2
Rhodostethia_rosea;0.0308261405672010;25;4;3
Rhopocichla_atriceps;0.0187905695428345;1655;0;13
Rhopophilus_pekinensis;0.00945626477541371;8;0;2
Rhyacornis_fuliginosa;0.0499875399413391;501;0;5
Rhynchocyclus_olivaceus;0.0124521072796935;13;0;2
Rhynchopsitta_terrisi;0;0;0;1
Rhynochetos_jubatus;0;0;0;1
Rimator_malacoptilus;0;0;0;3
Riparia_paludicola;0;0;0;1
Rissa_brevirostris;NaN;0;2;2
Rissa_tridactyla;0.00240153698366955;15;8;5
Robsonius_rabori;0.0735551663747811;84;0;2
Robsonius_sorsogonensis;0.00607762585223942;38;0;4
Rollulus_rouloul;0.00176366843033510;2;0;2
Roraimia_adusta;0;0;0;2
Rostratula_benghalensis;0.0554731216403367;1884;18;10
Rostrhamus_sociabilis;0.000967117988394584;1;0;2
Rowettia_goughensis;0.000784313725490196;4;10;6
Rupicola_peruvianus;0.00200400801603206;2;4;3
Rupicola_rupicola;0.00100200400801603;2;16;5
Ruwenzorornis_johnstoni;NaN;0;2;2
Sagittarius_serpentarius;0.00591621252223975;37;0;4
Sakesphorus_bernardi;0;0;0;2
Sakesphorus_luctuosus;0.00670498084291188;7;0;2
Salpornis_spilonotus;0.0633214896829315;90;0;4
Saltator_albicollis;0.0311561405813838;99;0;3
Saltator_atriceps;0.00643274853801170;22;0;3
Saltator_atricollis;0.00796359499431172;7;0;2
Saltator_atripennis;0.00119154006553470;4;0;3
Saltator_aurantiirostris;0.0233543682847858;140;0;4
Saltator_cinctus;0;0;0;2
Saltator_coerulescens;0.0281325488551188;939;0;9
Saltator_fuliginosus;0;0;0;2
Saltator_grossus;0.0156178212360959;1920;0;16
Saltator_maxillosus;0;0;0;2
Saltator_maximus;0.0180729096622801;563;16;9
Saltator_nigriceps;0.00623885918003565;7;0;2
Saltator_orenocensis;0;0;0;2
Saltator_similis;0;0;0;2
Saltator_striatipectus;0.0234957145998689;156;0;4
Saltatricula_multicolor;0.00675749349289238;62;0;5
Sarcogyps_calvus;0.00132342374649112;8;0;4
Sarcoramphus_papa;0.000400540612639014;4;0;5
Sarkidiornis_melanotos;0;0;0;3
Sarothrura_ayresi;0;0;0;1
Sasia_abnormis;0.00399993560406613;24;0;4
Sasia_ochracea;0.00561698363555949;58;0;5
Saxicola_caprata;0.0296878852743504;3438;0;16
Saxicola_dacotiae;0.00402482834037768;50;10;7
Saxicola_ferreus;0.0260239548816923;261;8;6
Saxicola_leucurus;0.00835073068893528;8;0;2
Saxicola_rubetra;0.0161927910708781;143;0;5
Saxicola_tectes;0.00296259579507611;26;0;5
Saxicola_torquatus;0.0340398880097458;12656;0;29
Sayornis_nigricans;0.00175131348511384;2;0;2
Sayornis_phoebe;0.00233508464681845;8;14;5
Sayornis_saya;0.000874890638670166;1;0;2
Scenopoeetes_dentirostris;0;0;4;3
Schiffornis_major;NaN;0;2;2
Schiffornis_virescens;0.00183400994642568;744;0;29
Schistochlamys_melanopis;0.00482160077145612;5;0;2
Schistocichla_leucostigma;0.0561122244488978;56;0;2
Schoenicola_platyurus;0.000709849157054126;8;0;5
Schoeniophylax_phryganophilus;0;0;0;2
Sclateria_naevia;0.0190380761523046;19;0;2
Sclerurus_albigularis;0.0246045172587778;1658;0;12
Sclerurus_caudacutus;0.0269769620576588;7602;0;24
Sclerurus_guatemalensis;0.0190289632013432;408;0;7
Sclerurus_mexicanus;0.0586527290496117;165812;0;75
Sclerurus_rufigularis;0.0384321655711009;15184;0;29
Sclerurus_scansor;0.0105911166110510;12576;0;49
Scolopax_minor;0.00547403013773474;362;0;15
Scolopax_rusticola;0.0102841478783195;8944;96;49
Scopus_umbretta;0.0110220440881764;11;0;2
Scotocerca_inquieta;0.100000000000000;104;0;2
Scytalopus_atratus;0.0105633802816901;3;0;2
Scytalopus_fuscus;0.00317460317460317;1;0;2
Scytalopus_griseicollis;0;0;0;2
Scytalopus_iraiensis;0;0;0;2
Scytalopus_latrans;0.0359748967057655;147;0;6
Scytalopus_magellanicus;0.109996000516510;1242;58;12
Scytalopus_micropterus;0.0213523131672598;6;0;2
Scytalopus_novacapitalis;0;0;0;4
Scytalopus_pachecoi;0.00540988309722800;192;0;15
Scytalopus_parvirostris;NaN;0;2;2
Scytalopus_schulenbergi;0.0189274447949527;6;0;2
Scytalopus_speluncae;0.0398461119998969;79118;0;105
Scytalopus_spillmanni;0.0158991185884232;27;8;5
Scytalopus_stilesi;0;0;0;4
Scytalopus_superciliaris;0.00634920634920635;2;0;2
Scytalopus_unicolor;0.0974842767295598;31;0;2
Scytalopus_vicinior;0.112125603864734;93;0;3
Seicercus_affinis;0.0151955221224138;379;0;8
Seicercus_burkii;0.0318383464285302;269;0;5
Seicercus_castaniceps;0.0145998612268623;140;0;5
Seicercus_grammiceps;0;0;0;2
Seicercus_omeiensis;0.00352074644385474;129;0;11
Seicercus_poliogenys;0.0394167633256141;245;0;4
Seicercus_soror;0.00346564910789064;182;0;13
Seicercus_tephrocephalus;0.00224084525881964;33;0;7
Seicercus_valentini;0.00738530805000625;402;0;13
Seicercus_whistleri;0.00734775928164377;434;0;13
Seiurus_aurocapilla;0.00231438175775628;15;8;5
Seiurus_motacilla;0.000877963125548727;1;0;2
Seiurus_noveboracensis;0.00212908078494769;7;0;3
Selasphorus_platycercus;NaN;0;2;2
Selenidera_gouldii;0.00989244352654823;70;40;9
Selenidera_piperivora;0.0115273775216138;8;0;2
Selenidera_reinwardtii;0.0182292677383400;114;0;4
Selenidera_spectabilis;0.00541711809317443;5;0;2
Seleucidis_melanoleucus;0.0154577883472057;13;0;2
Semnornis_frantzii;0;0;0;2
Semnornis_ramphastinus;0.00108225108225108;1;0;2
Sephanoides_sephaniodes;0.00728597449908925;4;0;2
Sericornis_citreogularis;NaN;0;2;2
Sericornis_frontalis;0.0315160148187383;246;0;5
Sericornis_keri;NaN;0;2;2
Sericornis_magnirostra;NaN;0;2;2
Sericulus_aureus;0.00340136054421769;2;0;3
Sericulus_bakeri;0;0;0;2
Sericulus_chrysocephalus;0;0;8;5
Serinus_alario;0.00648035641960308;16;0;3
Serinus_albogularis;0.000585643820515352;3;0;4
Serinus_canicollis;0.000810044552450385;2;0;3
Serinus_citrinelloides;0.0157958687727825;13;0;2
Serinus_dorsostriatus;0;0;0;2
Serinus_flaviventris;0.0267314702308627;22;0;2
Serinus_flavivertex;0;0;0;3
Serinus_gularis;0.0627705627705628;58;0;2
Serinus_leucopygius;0.00432900432900433;4;0;2
Serinus_mozambicus;NaN;0;2;2
Serinus_pusillus;0.00216450216450216;2;0;2
Serinus_rufobrunneus;0.0141685309470544;38;0;3
Serinus_serinus;0.00109536854002856;4;8;5
Serinus_striolatus;0.00364520048602673;3;0;2
Serinus_sulphuratus;0.00972053462940462;8;0;2
Serinus_totta;0;0;0;3
Setophaga_ruticilla;0.00274481536224780;18;0;4
Sheppardia_aequatorialis;0.00306231610038951;31;0;5
Sheppardia_aurantiithorax;0.0119564870275859;336;0;8
Sheppardia_bocagei;0.0657089083235521;341;0;4
Sheppardia_cyornithopsis;0.0407594708002697;897;0;7
Sheppardia_gabela;0.0558207833658832;132;0;3
Sheppardia_gunningi;0.0225163537249483;89;8;5
Sheppardia_lowei;0.0233484716205616;183;0;5
Sheppardia_montana;0.00687086249414623;60;0;5
Sheppardia_sharpei;0.0156768818064634;82;8;5
Sialia_mexicana;0.00138377846761526;7;0;4
Sialia_sialis;0.00429145199373975;48;20;7
Sicalis_flaveola;0.0105078809106830;12;0;2
Sicalis_luteola;0;0;0;1
Sicalis_olivascens;0.00501504513540622;5;4;3
Sigelus_silens;0.00100200400801603;1;0;2
Sitta_carolinensis;0;0;6;4
Sitta_cashmirensis;0;0;0;2
Sitta_europaea;0.0454648388026288;1167;0;8
Sitta_formosa;0.00703234880450070;5;0;2
Sitta_frontalis;NaN;0;2;2
Sitta_himalayensis;NaN;0;2;2
Sitta_leucopsis;0;0;2;1
Sitta_pusilla;0.00184969983006449;7;0;4
Sitta_pygmaea;0.00230543156378091;4508;152;77
Sittasomus_griseicapillus;0.0445027596574645;252;8;5
Skutchia_borbae;0.00110375275938190;3;8;5
Smicrornis_brevirostris;0.0167519431381081;1026;12;5
Smithornis_sharpei;0;0;12;1
Snowornis_cryptolophus;0;0;4;3
Snowornis_subalaris;0;0;4;3
Somateria_fischeri;0.00196463654223969;1;0;2
Somateria_mollissima;0;0;0;2
Somateria_spectabilis;0.00523941485173246;189;0;12
Speculanas_specularis;0.000957854406130268;1;0;2
Speirops_brunneus;0;0;0;2
Speirops_leucophoeus;0.00344827586206897;1;0;2
